campaign_id,date,impressions,clicks,leads,spend
CAMP0187,2024-04-06,37514.0,779,51,"$25,469.12"
CAMP0187,2024-04-07,2366.0,98,13,"₹1,072.96"
CAMP0187,08-04-2024,2597.0,153,15,823.88
CAMP0187,04/09/2024,5185.0,130,5,3780.37
CAMP0187,2024-04-10,10020.0,175,21,5376.89
CAMP0187,2024-04-11,6066.0,53,3,₹368.37
CAMP0187,,11779.0,323,13,12662.72
CAMP0187,13-04-2024,4676.0,164,13,4515.77
CAMP0187,2024-04-14,5882.0,38,4,761.35
CAMP0187,2024-04-15,16431.0,177,18,2126.72
CAMP0187,04/16/2024,1102.0,34,3,1199.78
CAMP0187,17-04-2024,7566.0,319,46,12011.81
CAMP0187,2024-04-18,20999.0,635,91,4896.17
CAMP0187,19-04-2024,2558.0,52,2,354.7
CAMP0187,04/20/2024,8183.0,416,45,14865.7
CAMP0187,21-04-2024,5988.0,323,36,1845.17
CAMP0187,2024-04-22,5415.0,147,14,"₹4,643.69"
CAMP0187,23-04-2024,3764.0,157,7,3901.86
CAMP0187,2024-04-24,7604.0,325,15,1887.09
CAMP0188,03/12/2024,4189.0,64,7,2733.59
CAMP0188,2024-03-13,6246.0,264,6,9666.13
CAMP0188,2024-03-14,2836.0,32,2,850.36
CAMP0188,15-03-2024,12486.0,736,16,"$15,845.80"
CAMP0188,2024-03-16,17078.0,790,45,4426.13
CAMP0188,17 Mar 2024,5773.0,306,33,4525.09
CAMP0188,2024-03-18,8406.0,119,5,4437.01
CAMP0188,2024-03-19,14673.0,423,20,10144.02
CAMP0188,03/20/2024,2259.0,112,13,4743.91
CAMP0188,2024-03-21,9755.0,315,13,10061.75
CAMP0188,2024-03-22,14084.0,610,88,26792.55
CAMP0188,23-03-2024,13797.0,103,13,3349.3
CAMP0188,03/24/2024,12078.0,60,6,943.84
CAMP0188,,999.0,51,1,2198.75
CAMP0188,26-03-2024,654.0,13,1,547.23
CAMP0188,27 Mar 2024,4158.0,4989,574,65048.38
CAMP0188,2024-03-28,9422.0,115,13,"$2,941.52"
CAMP0188,29-03-2024,7031.0,298,17,2586.87
CAMP0188,30-03-2024,15372.0,693,19,29160.06
CAMP0188,31-03-2024,10642.0,333,17,9059.68
CAMP0188,,3346.0,108,2,"$4,462.08"
CAMP0188,02-04-2024,2487.0,129,9,4282.29
CAMP0188,2024-04-03,19146.0,956,140,35372.58
CAMP0188,04/04/2024,16498.0,306,17,8191.11
CAMP0188,2024-04-05,8019.0,181,14,5083.06
CAMP0188,06-04-2024,5869.0,227,31,5181.48
CAMP0188,04/07/2024,6257.0,45,6,1769.93
CAMP0188,2024-04-08,13568.0,409,44,"₹7,335.00"
CAMP0188,2024-04-09,6501.0,108,15,4544.72
CAMP0188,2024-04-10,15854.0,588,24,20546.74
CAMP0188,11 Apr 2024,2080.0,22,2,903.59
CAMP0188,2024-04-12,3986.0,111,4,"₹2,153.52"
CAMP0188,2024-04-13,7150.0,251,9,7144.25
CAMP0188,2024-04-14,3675.0,147,21,5583.36
CAMP0188,2024-04-15,4389.0,74,5,1691.54
CAMP0188,2024-04-16,1727.0,40,3,780.23
CAMP0188,17-04-2024,5756.0,223,33,9008.38
CAMP0188,2024-04-18,6086.0,34,0,1157.93
CAMP0188,2024-04-19,11342.0,13610,1250,"$601,495.67"
CAMP0188,2024-04-20,2613.0,84,7,3283.06
CAMP0188,21-04-2024,2113.0,31,2,372.18
CAMP0188,22-04-2024,11987.0,695,33,8355.01
CAMP0188,23-04-2024,5869.0,318,14,1686.02
CAMP0188,24-04-2024,19383.0,156,13,1821.06
CAMP0188,25-04-2024,982.0,57,8,2531.59
CAMP0188,2024-04-26,16845.0,552,45,18707.61
CAMP0188,04/27/2024,2881.0,106,8,3631.44
CAMP0188,04/28/2024,5902.0,329,30,7894.83
CAMP0188,2024-04-29,14727.0,127,12,764.8
CAMP0188,2024-04-30,847.0,46,3,1304.3
CAMP0188,05/01/2024,4174.0,247,36,9847.86
CAMP0188,2024-05-02,4053.0,222,19,6098.44
CAMP0188,,19985.0,971,89,14891.09
CAMP0188,2024-05-04,8927.0,302,39,3772.61
CAMP0188,05/05/2024,2342.0,68,4,612.39
CAMP0188,06-05-2024,8099.0,422,53,7257.25
CAMP0188,2024-05-07,5702.0,170,23,5031.77
CAMP0188,2024-05-08,12065.0,264,19,"₹2,698.08"
CAMP0188,2024-05-09,6344.0,312,38,10826.94
CAMP0188,2024-05-10,7703.0,181,23,7954.9
CAMP0188,2024-05-11,6876.0,259,25,11255.67
CAMP0188,12-05-2024,3371.0,131,13,2100.47
CAMP0188,13-05-2024,13823.0,245,36,2134.57
CAMP0188,05/14/2024,3100.0,158,7,2415.42
CAMP0188,2024-05-15,8304.0,441,30,11048.72
CAMP0188,2024-05-16,2276.0,16,2,643.67
CAMP0188,2024-05-17,4357.0,153,14,6375.16
CAMP0188,2024-05-18,5297.0,206,6,"₹5,353.64"
CAMP0188,19-05-2024,24308.0,1406,132,30450.03
CAMP0188,2024-05-20,12096.0,156,11,5278.84
CAMP0188,05/21/2024,6246.0,179,15,"₹4,496.03"
CAMP0188,2024-05-22,10873.0,445,9,3707.95
CAMP0188,2024-05-23,3918.0,195,27,7323.52
CAMP0188,2024-05-24,9491.0,157,5,6273.62
CAMP0188,2024-05-25,4197.0,221,20,"₹6,775.33"
CAMP0188,26-05-2024,5990.0,36,5,286.78
CAMP0188,2024-05-27,8977.0,503,59,13105.32
CAMP0188,05/28/2024,8687.0,10424,1021,182281.69
CAMP0188,2024-05-29,2987.0,33,0,$936.52
CAMP0188,2024-05-30,5646.0,191,12,8016.66
CAMP0188,31-05-2024,1956.0,104,8,1604.5
CAMP0188,2024-06-01,2514.0,123,14,1134.66
CAMP0188,2024-06-02,9357.0,258,18,9652.48
CAMP0188,2024-06-03,8220.0,109,7,4258.68
CAMP0188,2024-06-04,6814.0,372,15,7332.79
CAMP0188,2024-06-05,8333.0,69,5,1469.03
CAMP0188,2024-06-06,7026.0,69,6,"$2,254.71"
CAMP0188,2024-06-07,10694.0,552,74,17727.19
CAMP0188,,22417.0,248,22,6026.74
CAMP0188,2024-06-09,7764.0,119,5,5284.77
CAMP0188,06/10/2024,6083.0,139,18,1937.16
CAMP0189,05-06-2023,7759.0,125,11,5586.38
CAMP0189,06 Jun 2023,5368.0,259,28,"₹7,398.62"
CAMP0189,07-06-2023,5103.0,246,9,3641.05
CAMP0189,08-06-2023,3723.0,191,22,5835.99
CAMP0189,06/09/2023,12506.0,519,59,9136.64
CAMP0189,06/10/2023,4798.0,158,19,"₹3,527.77"
CAMP0189,06/11/2023,10348.0,536,80,"₹19,686.38"
CAMP0189,2023-06-12,3839.0,164,13,5573.47
CAMP0189,2023-06-13,5100.0,304,25,8415.93
CAMP0189,2023-06-14,28306.0,252,35,4720.57
CAMP0189,15-06-2023,20389.0,166,13,6240.99
CAMP0189,2023-06-16,2584.0,22,1,797.71
CAMP0189,2023-06-17,1748.0,61,5,926.96
CAMP0189,2023-06-18,4296.0,148,4,"$3,716.90"
CAMP0189,06/19/2023,2913.0,35,1,762.25
CAMP0189,2023-06-20,4081.0,208,11,2030.15
CAMP0189,21-06-2023,9468.0,247,18,10802.23
CAMP0189,2023-06-22,9724.0,372,29,16725.68
CAMP0189,06/23/2023,8095.0,346,15,3673.74
CAMP0189,24-06-2023,7530.0,399,11,14673.53
CAMP0189,2023-06-25,3046.0,150,3,4983.92
CAMP0189,2023-06-26,16833.0,704,39,7632.5
CAMP0189,27-06-2023,3356.0,149,21,5555.42
CAMP0189,2023-06-28,11318.0,228,30,8249.7
CAMP0189,2023-06-29,2695.0,97,11,1110.25
CAMP0189,2023-06-30,7429.0,378,29,10699.52
CAMP0189,,14236.0,117,7,2145.79
CAMP0189,07/02/2023,993.0,31,3,1208.51
CAMP0189,07/03/2023,11164.0,277,25,9600.66
CAMP0189,07/04/2023,1654.0,68,8,1693.27
CAMP0189,2023-07-05,3616.0,135,8,6063.5
CAMP0189,2023-07-06,1592.0,93,7,1697.65
CAMP0189,2023-07-07,24076.0,1039,111,36158.18
CAMP0189,08-07-2023,9472.0,48,1,324.42
CAMP0189,2023-07-09,7346.0,123,6,$735.73
CAMP0189,2023-07-10,3526.0,130,5,1073.24
CAMP0189,2023-07-11,4562.0,240,21,6331.08
CAMP0189,2023-07-12,7334.0,277,24,5413.73
CAMP0189,13 Jul 2023,1072.0,55,2,"₹2,088.18"
CAMP0189,2023-07-14,9008.0,93,3,536.3
CAMP0189,2023-07-15,6596.0,149,15,1715.08
CAMP0189,16-07-2023,3449.0,52,6,647.33
CAMP0189,2023-07-17,14304.0,117,14,3077.49
CAMP0189,18 Jul 2023,14114.0,706,82,16719.53
CAMP0189,2023-07-19,1757.0,58,4,1667.85
CAMP0189,2023-07-20,9361.0,551,69,6747.73
CAMP0189,2023-07-21,2851.0,85,10,2940.09
CAMP0189,2023-07-22,2909.0,105,12,2284.64
CAMP0189,07/23/2023,1721.0,21,2,123.09
CAMP0189,2023-07-24,5428.0,322,37,8439.0
CAMP0189,25-07-2023,9893.0,188,18,"₹4,315.79"
CAMP0189,2023-07-26,9834.0,564,72,8876.17
CAMP0189,2023-07-27,9378.0,331,11,"$13,109.05"
CAMP0189,2023-07-28,1475.0,26,2,363.59
CAMP0189,2023-07-29,1545.0,33,1,243.67
CAMP0189,2023-07-30,4706.0,177,8,$904.75
CAMP0189,2023-07-31,4751.0,255,12,3473.07
CAMP0189,01-08-2023,3419.0,112,12,2113.41
CAMP0189,,5778.0,156,19,1127.47
CAMP0189,2023-08-03,15128.0,193,26,8412.06
CAMP0189,04-08-2023,10631.0,411,27,15521.87
CAMP0189,2023-08-05,936.0,42,0,1827.65
CAMP0189,2023-08-06,11475.0,281,8,"$4,647.69"
CAMP0189,,9112.0,531,28,9891.32
CAMP0189,08/08/2023,4751.0,56,7,1209.15
CAMP0189,2023-08-09,6256.0,284,34,5688.91
CAMP0189,2023-08-10,8080.0,436,31,17838.04
CAMP0189,08/11/2023,16043.0,125,15,752.76
CAMP0189,12 Aug 2023,5294.0,151,10,3339.91
CAMP0189,13 Aug 2023,3650.0,158,7,3539.27
CAMP0189,,8997.0,450,23,10436.07
CAMP0189,,8238.0,58,2,884.81
CAMP0189,2023-08-16,2439.0,13,0,465.86
CAMP0189,17 Aug 2023,15836.0,860,81,5945.41
CAMP0189,2023-08-18,799.0,32,1,1057.61
CAMP0189,2023-08-19,1397.0,11,1,$404.82
CAMP0189,20-08-2023,9324.0,181,12,"₹7,480.45"
CAMP0189,21-08-2023,5965.0,294,43,"₹2,345.07"
CAMP0189,22-08-2023,6148.0,211,29,2365.86
CAMP0189,2023-08-23,3688.0,83,8,1836.91
CAMP0189,2023-08-24,11705.0,205,8,2477.69
CAMP0189,2023-08-25,4637.0,36,1,830.2
CAMP0189,26-08-2023,13752.0,451,21,16695.95
CAMP0189,2023-08-27,14308.0,601,66,7652.87
CAMP0189,2023-08-28,9683.0,325,8,4145.65
CAMP0189,,9273.0,165,4,6695.6
CAMP0189,2023-08-30,11230.0,492,32,14320.88
CAMP0189,2023-08-31,3627.0,42,5,802.89
CAMP0189,2023-09-01,,199,6,3155.83
CAMP0189,2023-09-02,17238.0,345,42,2829.57
CAMP0189,2023-09-03,1667.0,27,3,851.73
CAMP0189,2023-09-04,15819.0,505,20,20897.13
CAMP0189,2023-09-05,3355.0,108,4,3611.94
CAMP0189,2023-09-06,6391.0,230,23,9872.02
CAMP0189,07-09-2023,5794.0,345,46,2426.38
CAMP0189,2023-09-08,10391.0,114,12,2163.97
CAMP0190,2023-01-04,4239.0,160,17,939.12
CAMP0190,2023-01-05,4109.0,29,4,456.91
CAMP0190,,19374.0,972,89,17945.82
CAMP0190,2023-01-07,6139.0,77,4,3364.58
CAMP0190,01/08/2023,19830.0,883,72,"₹32,276.74"
CAMP0190,01/09/2023,4164.0,241,10,6077.72
CAMP0190,2023-01-10,4360.0,63,2,2450.29
CAMP0190,11-01-2023,3582.0,158,13,5505.65
CAMP0190,12-01-2023,4588.0,183,26,6574.86
CAMP0190,2023-01-13,5370.0,242,36,8379.83
CAMP0190,14-01-2023,1913.0,38,0,546.11
CAMP0190,2023-01-15,14136.0,137,2,3440.13
CAMP0190,2023-01-16,4209.0,55,1,2090.3
CAMP0190,17-01-2023,3819.0,125,16,3158.77
CAMP0190,2023-01-18,8390.0,391,18,4642.58
CAMP0190,19-01-2023,11267.0,614,25,16114.89
CAMP0190,2023-01-20,30073.0,1443,72,60341.83
CAMP0190,21-01-2023,6693.0,229,18,3115.28
CAMP0190,22-01-2023,9107.0,116,10,720.01
CAMP0190,23-01-2023,1104.0,54,3,881.05
CAMP0190,01/24/2023,9860.0,513,10,19155.01
CAMP0190,2023-01-25,7371.0,85,2,1362.83
CAMP0190,26-01-2023,12990.0,185,24,2852.9
CAMP0190,2023-01-27,5498.0,252,6,9108.66
CAMP0190,28 Jan 2023,9382.0,166,20,6927.07
CAMP0190,29-01-2023,14013.0,737,59,10990.17
CAMP0190,01/30/2023,3704.0,70,8,1251.01
CAMP0190,2023-01-31,7902.0,259,28,"₹8,351.38"
CAMP0190,2023-02-01,1196.0,50,6,330.59
CAMP0190,02/02/2023,4602.0,241,23,1769.66
CAMP0190,,13610.0,768,56,12220.83
CAMP0190,02/04/2023,8084.0,9700,495,240772.67
CAMP0190,2023-02-05,1797.0,107,7,2420.57
CAMP0190,2023-02-06,10650.0,433,18,4404.85
CAMP0190,2023-02-07,3945.0,58,5,2608.16
CAMP0190,2023-02-08,4744.0,91,12,1305.91
CAMP0190,2023-02-09,6407.0,38,5,605.63
CAMP0190,2023-02-10,5785.0,333,47,9710.38
CAMP0190,2023-02-11,17752.0,858,57,35040.72
CAMP0190,2023-02-12,9532.0,434,44,"₹14,904.59"
CAMP0190,02/13/2023,5896.0,317,40,9585.5
CAMP0190,2023-02-14,8668.0,51,7,"₹1,824.10"
CAMP0190,2023-02-15,1739.0,66,4,1490.53
CAMP0190,16-02-2023,4576.0,48,1,1174.28
CAMP0190,2023-02-17,9596.0,517,48,"$12,846.74"
CAMP0190,02/18/2023,1460.0,65,1,2296.02
CAMP0190,19-02-2023,3106.0,184,4,2707.38
CAMP0190,2023-02-20,10320.0,238,24,3811.94
CAMP0190,21-02-2023,6763.0,197,19,3750.79
CAMP0190,2023-02-22,10343.0,515,32,20172.47
CAMP0190,23-02-2023,4037.0,100,5,2222.71
CAMP0190,,10576.0,205,13,8918.81
CAMP0190,2023-02-25,4611.0,200,29,6276.62
CAMP0190,2023-02-26,1260.0,13,0,283.01
CAMP0190,2023-02-27,1712.0,51,5,459.61
CAMP0190,2023-02-28,10467.0,430,39,3188.3
CAMP0190,03/01/2023,5292.0,6350,211,"₹125,697.22"
CAMP0190,02-03-2023,14952.0,800,106,8590.47
CAMP0190,2023-03-03,12272.0,241,23,4830.32
CAMP0190,2023-03-04,22800.0,744,30,"₹9,090.51"
CAMP0190,03/05/2023,13673.0,755,58,26615.44
CAMP0190,2023-03-06,13325.0,679,95,10181.44
CAMP0190,07-03-2023,7765.0,289,35,2428.9
CAMP0190,2023-03-08,2285.0,105,10,1307.67
CAMP0190,2023-03-09,2217.0,12,0,444.94
CAMP0190,2023-03-10,10392.0,304,17,11718.0
CAMP0190,2023-03-11,23617.0,1229,130,37186.31
CAMP0190,2023-03-12,6439.0,360,7,10483.47
CAMP0190,13-03-2023,3236.0,159,20,3747.03
CAMP0190,2023-03-14,4714.0,236,15,4637.46
CAMP0190,2023-03-15,,183,6,6063.2
CAMP0190,2023-03-16,15415.0,252,23,10381.36
CAMP0190,03/17/2023,8917.0,128,4,5550.04
CAMP0190,2023-03-18,11079.0,339,45,3466.32
CAMP0190,03/19/2023,9841.0,234,5,2922.99
CAMP0190,2023-03-20,5310.0,206,9,8664.46
CAMP0190,03/21/2023,20196.0,104,5,2627.66
CAMP0190,2023-03-22,9548.0,548,61,21490.61
CAMP0190,,4028.0,142,20,1375.27
CAMP0190,03/24/2023,3643.0,144,4,2367.6
CAMP0190,2023-03-25,7373.0,69,3,1738.63
CAMP0190,2023-03-26,4001.0,192,16,4645.71
CAMP0190,27-03-2023,14349.0,585,61,10544.65
CAMP0190,28-03-2023,13231.0,360,18,"$2,879.64"
CAMP0190,03/29/2023,7821.0,110,6,"₹4,122.29"
CAMP0190,2023-03-30,5096.0,92,12,3962.22
CAMP0190,2023-03-31,17149.0,673,19,19880.29
CAMP0190,2023-04-01,940.0,49,6,879.75
CAMP0190,02-04-2023,7394.0,234,33,6627.36
CAMP0190,2023-04-03,5931.0,105,2,1411.97
CAMP0190,2023-04-04,6829.0,291,11,2778.25
CAMP0190,2023-04-05,8038.0,456,17,11434.99
CAMP0190,2023-04-06,5803.0,200,6,6249.37
CAMP0190,,7239.0,290,8,1525.96
CAMP0190,08-04-2023,6420.0,352,32,5330.36
CAMP0190,09-04-2023,17158.0,543,58,10355.21
CAMP0190,10-04-2023,7356.0,344,10,13940.25
CAMP0190,2023-04-11,15225.0,354,11,-8440.69
CAMP0190,12-04-2023,2360.0,29,0,394.73
CAMP0190,2023-04-13,3856.0,36,5,758.7
CAMP0190,2023-04-14,5775.0,250,10,5930.23
CAMP0190,15-04-2023,11366.0,310,17,9204.43
CAMP0190,16-04-2023,8585.0,393,14,15616.41
CAMP0190,17 Apr 2023,7762.0,423,15,10305.59
CAMP0190,2023-04-18,6404.0,261,6,5712.58
CAMP0191,03/18/2023,7788.0,313,43,11482.33
CAMP0191,2023-03-19,14567.0,668,62,26033.9
CAMP0191,2023-03-20,3524.0,160,6,2399.48
CAMP0191,2023-03-21,6369.0,239,22,"$2,334.75"
CAMP0191,22 Mar 2023,4769.0,41,3,-307.33
CAMP0191,23 Mar 2023,6398.0,252,30,5411.64
CAMP0191,03/24/2023,3545.0,125,11,5326.96
CAMP0191,25 Mar 2023,4963.0,151,17,2855.83
CAMP0191,2023-03-26,8176.0,56,3,$650.36
CAMP0191,27 Mar 2023,7832.0,149,11,5425.94
CAMP0191,2023-03-28,8455.0,71,8,2374.17
CAMP0191,2023-03-29,13857.0,625,31,20000.88
CAMP0191,30-03-2023,18623.0,966,140,"₹16,618.53"
CAMP0191,2023-03-31,1408.0,48,6,1705.35
CAMP0191,,2836.0,108,8,"₹2,702.25"
CAMP0191,2023-04-02,10048.0,56,6,1987.1
CAMP0191,03-04-2023,21346.0,478,44,19447.37
CAMP0191,04/04/2023,6472.0,264,16,3792.8
CAMP0191,2023-04-05,2716.0,50,5,1320.31
CAMP0191,2023-04-06,8717.0,312,30,5187.64
CAMP0191,2023-04-07,11755.0,684,32,10034.72
CAMP0191,08 Apr 2023,4959.0,283,38,9866.71
CAMP0191,04/09/2023,7231.0,86,7,3256.02
CAMP0191,2023-04-10,17275.0,860,35,5626.79
CAMP0191,11-04-2023,21023.0,525,59,22159.99
CAMP0191,04/12/2023,9845.0,141,12,"$4,938.84"
CAMP0191,13-04-2023,5428.0,50,2,1693.02
CAMP0191,2023-04-14,1798.0,18,2,240.16
CAMP0191,2023-04-15,8073.0,252,12,7125.18
CAMP0191,2023-04-16,3277.0,185,26,3462.26
CAMP0191,2023-04-17,10575.0,547,48,15849.73
CAMP0191,,9083.0,236,5,8224.81
CAMP0191,19 Apr 2023,12165.0,75,5,3295.57
CAMP0191,2023-04-20,5624.0,238,12,5763.3
CAMP0191,2023-04-21,9816.0,208,19,3265.17
CAMP0191,2023-04-22,7804.0,451,38,11385.82
CAMP0191,,2901.0,120,11,3071.82
CAMP0191,2023-04-24,3524.0,142,9,"$2,170.65"
CAMP0191,2023-04-25,739.0,31,1,174.1
CAMP0191,2023-04-26,5379.0,302,31,"₹7,743.76"
CAMP0191,2023-04-27,14739.0,323,30,10215.26
CAMP0191,2023-04-28,5694.0,280,17,1757.54
CAMP0191,2023-04-29,7730.0,172,14,2093.02
CAMP0191,2023-04-30,6685.0,188,13,6219.75
CAMP0191,2023-05-01,1958.0,90,4,3113.94
CAMP0191,2023-05-02,7704.0,460,14,12429.18
CAMP0191,03-05-2023,2882.0,96,6,1872.81
CAMP0191,04 May 2023,10306.0,490,70,15307.44
CAMP0191,2023-05-05,4840.0,174,23,3728.95
CAMP0191,05/06/2023,5278.0,155,19,"₹5,602.54"
CAMP0191,2023-05-07,4606.0,152,7,"₹5,466.02"
CAMP0191,08-05-2023,325.0,7,0,280.83
CAMP0191,05/09/2023,13770.0,256,19,10930.76
CAMP0191,10 May 2023,2556.0,51,3,"₹1,495.67"
CAMP0191,2023-05-11,13544.0,709,37,22967.02
CAMP0191,05/12/2023,5681.0,61,4,1134.34
CAMP0191,2023-05-13,13739.0,153,7,3872.85
CAMP0191,,1575.0,11,0,344.13
CAMP0191,2023-05-15,1833.0,48,1,782.51
CAMP0191,05/16/2023,2191.0,111,5,1115.4
CAMP0191,2023-05-17,8718.0,344,37,6692.4
CAMP0191,18-05-2023,13588.0,503,20,5641.48
CAMP0191,2023-05-19,1883.0,29,2,1145.43
CAMP0191,05/20/2023,11999.0,381,31,7808.23
CAMP0191,05/21/2023,2482.0,105,11,4246.07
CAMP0191,2023-05-22,9800.0,508,64,"$2,747.06"
CAMP0191,2023-05-23,14370.0,462,66,19932.85
CAMP0191,24-05-2023,11193.0,567,34,13291.96
CAMP0191,25-05-2023,936.0,21,3,-375.12
CAMP0191,26 May 2023,14707.0,438,17,9011.13
CAMP0191,2023-05-27,1969.0,36,4,1529.94
CAMP0191,28-05-2023,11614.0,673,71,"$22,522.29"
CAMP0191,05/29/2023,1428.0,83,10,1953.86
CAMP0191,2023-05-30,7006.0,69,5,1187.42
CAMP0191,31 May 2023,7415.0,332,26,11528.33
CAMP0191,2023-06-01,14458.0,519,31,10313.7
CAMP0191,06/02/2023,8434.0,371,16,11062.36
CAMP0191,2023-06-03,7091.0,200,20,"₹2,816.45"
CAMP0191,06/04/2023,15776.0,156,17,2736.42
CAMP0191,2023-06-05,5871.0,317,13,11386.91
CAMP0191,06-06-2023,3931.0,126,6,2421.36
CAMP0191,06/07/2023,6714.0,346,26,8776.43
CAMP0191,08-06-2023,2223.0,110,14,1390.79
CAMP0191,09-06-2023,8490.0,451,53,17032.14
CAMP0191,2023-06-10,9290.0,178,4,2139.25
CAMP0191,11-06-2023,6390.0,334,10,"$10,410.39"
CAMP0191,2023-06-12,14938.0,426,18,4064.04
CAMP0191,2023-06-13,9741.0,381,35,4298.33
CAMP0191,2023-06-14,2936.0,100,7,2423.84
CAMP0191,15-06-2023,15974.0,950,70,26936.39
CAMP0191,2023-06-16,3196.0,43,1,1830.74
CAMP0191,2023-06-17,9300.0,288,13,2647.02
CAMP0191,2023-06-18,6931.0,185,22,4237.6
CAMP0191,06/19/2023,9619.0,508,66,"₹6,866.07"
CAMP0191,20-06-2023,9939.0,505,59,"₹2,869.20"
CAMP0191,21-06-2023,1568.0,71,2,"$1,303.07"
CAMP0191,22-06-2023,11783.0,372,31,4893.34
CAMP0191,23-06-2023,764.0,39,4,528.71
CAMP0191,06/24/2023,1705.0,21,2,720.69
CAMP0192,2023-11-26,12502.0,370,40,4314.92
CAMP0192,2023-11-27,5688.0,45,3,1355.6
CAMP0192,2023-11-28,1664.0,1996,61,28688.45
CAMP0192,29-11-2023,16925.0,491,73,"₹17,582.81"
CAMP0192,11/30/2023,2984.0,37,4,340.44
CAMP0192,2023-12-01,5588.0,147,3,5607.18
CAMP0192,02-12-2023,16280.0,134,2,-1428.83
CAMP0192,2023-12-03,2256.0,76,11,"₹2,036.97"
CAMP0192,2023-12-04,5111.0,226,32,9026.14
CAMP0192,2023-12-05,8905.0,80,8,1384.21
CAMP0192,06 Dec 2023,5145.0,51,7,2005.36
CAMP0192,2023-12-07,1255.0,29,0,991.36
CAMP0192,2023-12-08,4263.0,116,14,2876.75
CAMP0192,09-12-2023,3138.0,119,7,2212.75
CAMP0192,12/10/2023,5399.0,287,38,12284.31
CAMP0192,2023-12-11,5693.0,310,20,9592.3
CAMP0192,2023-12-12,2382.0,39,2,₹771.31
CAMP0192,13-12-2023,9018.0,223,21,2516.84
CAMP0192,14 Dec 2023,6383.0,155,11,"₹6,948.69"
CAMP0192,2023-12-15,3848.0,77,7,2857.33
CAMP0192,2023-12-16,4883.0,5859,473,169269.38
CAMP0192,2023-12-17,5696.0,103,12,3445.68
CAMP0192,18-12-2023,1274.0,18,1,720.79
CAMP0192,12/19/2023,7804.0,318,12,2402.61
CAMP0192,12/20/2023,2271.0,45,1,1666.55
CAMP0192,2023-12-21,5193.0,142,8,715.53
CAMP0192,22 Dec 2023,8730.0,127,3,963.68
CAMP0192,2023-12-23,9688.0,387,57,"$10,021.19"
CAMP0192,2023-12-24,,95,3,3105.93
CAMP0192,25-12-2023,2318.0,114,15,1481.98
CAMP0192,26 Dec 2023,765.0,29,0,1183.66
CAMP0192,27 Dec 2023,6975.0,108,2,4828.48
CAMP0192,28-12-2023,5375.0,161,17,6969.2
CAMP0192,12/29/2023,18603.0,338,47,1990.3
CAMP0192,2023-12-30,4236.0,170,9,1878.44
CAMP0192,31-12-2023,14334.0,93,6,2760.83
CAMP0192,2024-01-01,7370.0,346,24,4231.52
CAMP0192,02-01-2024,20681.0,862,39,7348.23
CAMP0192,2024-01-03,17957.0,588,75,10903.13
CAMP0192,04-01-2024,15498.0,822,71,4659.33
CAMP0192,2024-01-05,23575.0,1090,108,34789.78
CAMP0192,06-01-2024,8460.0,168,9,1850.68
CAMP0192,01/07/2024,3407.0,159,8,2032.11
CAMP0192,2024-01-08,7311.0,284,22,3918.53
CAMP0192,2024-01-09,7064.0,208,17,8137.1
CAMP0192,,5997.0,92,10,2352.48
CAMP0192,11-01-2024,5446.0,101,7,1529.45
CAMP0192,2024-01-12,4727.0,112,9,4053.25
CAMP0192,2024-01-13,1364.0,69,7,2553.26
CAMP0192,01/14/2024,8436.0,471,47,15755.81
CAMP0192,15 Jan 2024,8221.0,115,12,3684.1
CAMP0192,2024-01-16,3185.0,131,16,5025.5
CAMP0192,01/17/2024,819.0,46,2,1762.55
CAMP0192,2024-01-18,12190.0,276,12,9944.44
CAMP0192,2024-01-19,9745.0,352,42,"₹13,620.67"
CAMP0192,2024-01-20,6296.0,59,7,729.03
CAMP0192,2024-01-21,,64,1,2278.34
CAMP0192,22-01-2024,1957.0,58,6,589.98
CAMP0192,23-01-2024,6149.0,37,2,218.63
CAMP0192,2024-01-24,6772.0,362,16,15089.93
CAMP0192,2024-01-25,5700.0,87,9,656.58
CAMP0192,26-01-2024,8201.0,413,17,9332.77
CAMP0192,27 Jan 2024,4230.0,91,12,3687.96
CAMP0192,2024-01-28,4994.0,104,6,3458.4
CAMP0192,29-01-2024,11427.0,99,3,3547.61
CAMP0192,30-01-2024,4221.0,113,16,1556.25
CAMP0192,2024-01-31,7334.0,205,19,8350.97
CAMP0192,02/01/2024,1733.0,103,14,3422.65
CAMP0192,2024-02-02,13637.0,690,78,25969.68
CAMP0192,2024-02-03,12847.0,416,56,"$3,605.03"
CAMP0192,2024-02-04,10926.0,305,34,10362.72
CAMP0192,05-02-2024,14246.0,193,23,1984.55
CAMP0192,06-02-2024,16780.0,748,36,9148.6
CAMP0192,2024-02-07,9412.0,146,14,6564.71
CAMP0192,08-02-2024,23016.0,162,18,1317.19
CAMP0192,09-02-2024,15683.0,798,39,28752.42
CAMP0192,10-02-2024,7297.0,257,32,7622.93
CAMP0192,11-02-2024,12081.0,329,7,"₹3,580.83"
CAMP0192,2024-02-12,25819.0,1093,96,34768.25
CAMP0192,13-02-2024,7663.0,218,13,2538.34
CAMP0192,14-02-2024,8275.0,94,12,3388.47
CAMP0192,2024-02-15,6800.0,366,24,11227.42
CAMP0192,02/16/2024,9834.0,287,27,1504.13
CAMP0192,2024-02-17,7565.0,307,24,4709.31
CAMP0192,02/18/2024,10219.0,213,13,7561.83
