transaction_id,customer_id,campaign_id,transaction_date,revenue
TXN0035195,CUST005090,CAMP0167,2024-10-13,940.53
TXN0013763,CUST006173,CAMP0062,10/24/2025,62.42
TXN0015934,CUST009417,CAMP0088,2025-08-09,1582.7
TXN0042826,CUST001759,CAMP0093,2026-01-02,541.53
TXN0010009,CUST005984,CAMP0033,12-03-2026,433.73
TXN0008696,CUST007453,,2025-01-23,605.52
TXN0028029,CUST009172,CAMP0189,17-04-2025,554.61
TXN0024741,CUST006204,CAMP0133,04-08-2023,269.04
TXN0030184,CUST002430,CAMP0124,2023-08-11,"₹7,290.79"
TXN0023829,CUST004313,CAMP0119,2025-08-22,176.27
TXN0036593,CUST004928,CAMP0171,2026-05-11,2879.66
TXN0050290,CUST001940,CAMP0095,12-04-2026,562.17
TXN0017959,CUST001226,CAMP0153,2026-04-01,570.67
TXN0005129,CUST008827,CAMP0154,12/07/2023,260.65
TXN0015897,CUST001865,CAMP0203,2025-08-16,757.95
TXN0052803,CUST006282,CAMP0078,2025-12-13,11558.52
TXN0056629,CUST005144,CAMP0149,17-05-2024,320.39
TXN0030245,CUST003626,CAMP0167,2025-06-21,396.15
TXN0055846,CUST009107,CAMP0208,19-09-2025,627.79
TXN0043647,CUST001743,CAMP0110,2026-01-30,6716.83
TXN0005744,CUST000237,CAMP0194,2023-04-27,₹851.20
TXN0012097,CUST004266,CAMP0018,13-04-2025,"₹26,225.93"
TXN0042201,CUST009891,CAMP0156,02/17/2024,2837.25
TXN0037395,CUST004168,CAMP0066,,381.92
TXN0049222,CUST000090,CAMP0108,23-04-2023,8892.87
TXN0035018,CUST001236,CAMP0080,2024-05-19,677.09
TXN0038956,CUST008842,CAMP0038,08/03/2025,167.03
TXN0036634,CUST007061,CAMP0002,11/15/2025,454.4
TXN0010500,CUST005164,CAMP0018,2024-10-13,453.72
TXN0013701,CUST003935,CAMP0046,2024-07-05,219.32
TXN0014812,CUST008209,CAMP0174,12-02-2024,2762.75
TXN0053330,CUST009824,CAMP0157,2026-03-04,724.31
TXN0025490,CUST003128,CAMP0154,2023-06-29,1193.42
TXN0052104,CUST005010,CAMP0009,18-11-2023,807.73
TXN0006989,CUST000726,,10 Apr 2023,272.15
TXN0017022,CUST001959,CAMP0112,23-04-2026,286.25
TXN0025939,CUST007982,,2024-07-14,435.52
TXN0039037,CUST002622,CAMP0067,09/27/2025,13988.44
TXN0027096,CUST001219,CAMP0048,,438.56
TXN0018658,CUST009063,CAMP0202,12 Dec 2024,100.29
TXN0003999,CUST008589,CAMP0206,,9054.7
TXN0039956,CUST008558,CAMP0146,2025-03-22,511.89
TXN0042815,CUST002026,,2024-11-18,172.13
TXN0012353,CUST004059,CAMP0194,2024-12-16,326.22
TXN0010165,CUST006799,CAMP0202,07 Apr 2025,187.85
TXN0048559,CUST006634,,01/20/2024,944.3
TXN0043028,CUST001251,CAMP0154,2025-06-30,417.46
TXN0036322,CUST007905,CAMP0063,2024-04-19,"₹1,492.56"
TXN0043895,CUST008043,CAMP0149,2026-04-08,449.88
TXN0041323,CUST009311,CAMP0173,09/26/2023,604.87
TXN0009358,CUST005071,CAMP0102,23 Jan 2024,1165.26
TXN0014227,CUST005577,CAMP0140,08/10/2024,427.82
TXN0037338,CUST003278,CAMP0119,11-12-2023,6589.14
TXN0040931,CUST002664,CAMP0050,2023-01-01,1051.5
TXN0034459,CUST009244,CAMP0067,07/13/2023,110.71
TXN0031579,CUST006759,,11-11-2025,257.56
TXN0019494,CUST008072,CAMP0138,14-02-2023,3539.58
TXN0009302,CUST005353,CAMP0110,14 Jun 2024,1386.36
TXN0014372,CUST001788,,2023-09-29,706.89
TXN0047523,CUST000411,CAMP0190,2024-01-18,173.59
TXN0010513,CUST002802,CAMP0066,2025-10-21,₹875.79
TXN0026594,CUST004050,CAMP0041,02/12/2025,4618.35
TXN0004099,CUST006844,CAMP0061,20-03-2024,774.5
TXN0043823,CUST007297,CAMP0065,28-07-2024,1040.28
TXN0037140,CUST008700,CAMP0092,2023-04-16,635.45
TXN0028076,CUST005074,CAMP0120,2024-05-27,5905.87
TXN0026010,CUST008447,CAMP0217,2026-03-23,688.68
TXN0039317,CUST005261,CAMP0096,17-12-2023,6624.97
TXN0047640,CUST001036,CAMP0060,2024-05-29,172.68
TXN0019628,CUST000145,CAMP0035,06-02-2025,1270.92
TXN0034543,CUST003840,,2023-12-03,350.95
TXN0020873,CUST008702,CAMP0194,2023-05-09,90.62
TXN0006256,CUST000312,CAMP0149,2026-05-20,253.81
TXN0028257,CUST002469,CAMP0063,07/03/2026,"₹1,044.31"
TXN0029299,CUST006100,CAMP0035,2026-06-10,414.17
TXN0030543,CUST009548,CAMP0101,13-07-2023,413.67
TXN0012526,CUST001741,,2025-08-06,423.06
TXN0024243,CUST007366,CAMP0044,2024-02-16,664.59
TXN0031739,CUST002899,CAMP0033,2025-10-30,2024.28
TXN0054545,CUST000134,CAMP0160,2026-05-17,2689.57
TXN0012349,CUST008913,CAMP0125,2025-10-21,13557.36
TXN0021220,CUST004089,CAMP0019,15-01-2023,634.69
TXN0044043,CUST007278,CAMP0076,2024-07-22,765.3
TXN0046865,CUST008603,CAMP0120,2024-10-23,1673.62
TXN0034818,CUST001929,CAMP0061,10/27/2024,327.07
TXN0006559,CUST006014,CAMP0211,2023-06-28,369.45
TXN0052884,CUST003870,,2023-05-19,16587.28
TXN0002358,CUST002839,CAMP0117,2025-03-13,1598.99
TXN0048738,CUST006201,CAMP0033,2023-10-15,344.44
TXN0016876,CUST006964,CAMP0212,2025-12-04,614.5
TXN0005614,CUST008510,CAMP0065,2025-05-17,24.55
TXN0002178,CUST008956,CAMP0051,23 Jan 2024,332.65
TXN0040390,CUST003181,CAMP0013,2026-01-12,448.72
TXN0049555,CUST004781,,02/22/2024,478.68
TXN0024434,CUST008672,CAMP0127,08-12-2024,215.75
TXN0047748,CUST001483,CAMP0013,01/13/2026,1291.02
TXN0024105,CUST002476,CAMP0119,2023-05-20,₹768.67
TXN0006627,CUST005108,CAMP0149,,540.87
TXN0049029,CUST002728,CAMP0013,02/22/2024,2525.19
TXN0003878,CUST005535,CAMP0045,2024-12-28,₹237.88
TXN0054982,CUST003492,CAMP0082,2023-01-24,₹98.39
TXN0045651,CUST006140,CAMP0028,,127.27
TXN0039918,CUST007586,CAMP0004,2026-04-19,750.99
TXN0010322,CUST003549,CAMP0086,2026-02-12,53.22
TXN0021672,CUST008798,CAMP0131,2025-05-07,12967.87
TXN0011592,CUST009711,,10/24/2023,6953.75
TXN0007499,CUST005269,,2025-05-20,1281.42
TXN0023920,CUST007815,CAMP0188,,1072.57
TXN0054039,CUST006637,CAMP0012,2024-07-01,737.61
TXN0051081,CUST009082,CAMP0056,2024-07-01,110.33
TXN0019294,CUST009494,CAMP0203,2025-09-19,₹490.09
TXN0040103,CUST001672,CAMP0009,2025-09-15,455.07
TXN0029724,CUST006878,CAMP0210,2023-03-21,534.17
TXN0013527,CUST001868,CAMP0035,13-10-2023,410.53
TXN0014946,CUST007545,CAMP0160,16-09-2024,"₹1,003.15"
TXN0045155,CUST009190,,01/01/2025,260.91
TXN0033434,CUST001409,CAMP0073,2025-04-29,271.8
TXN0032342,CUST009996,,2024-09-04,752.91
TXN0048325,CUST002719,CAMP0009,09-09-2025,337.76
TXN0030943,CUST000598,CAMP0046,03/26/2023,₹298.60
TXN0033545,CUST006873,CAMP0112,24-04-2024,467.84
TXN0052637,CUST004142,,2023-11-16,308.82
TXN0039184,CUST006307,CAMP0036,24-07-2026,1839.98
TXN0020885,CUST002360,CAMP0134,08/17/2025,271.99
TXN0027970,CUST001076,CAMP0098,2024-02-03,257.27
TXN0019572,CUST007310,CAMP0037,2025-11-03,374.56
TXN0031703,CUST008255,CAMP0093,07/18/2025,329.3
TXN0023930,CUST002865,CAMP0187,26-07-2024,90.7
TXN0021441,CUST006190,CAMP0003,2024-01-23,154.81
TXN0051246,CUST006220,CAMP0220,2026-04-19,209.8
TXN0039540,CUST000262,CAMP0216,2024-01-19,224.51
TXN0045033,CUST005787,CAMP0144,11/24/2023,1232.86
TXN0049464,CUST002847,CAMP0043,02/05/2026,313.08
TXN0017534,CUST006700,CAMP0069,07/04/2025,1166.25
TXN0045325,CUST003584,CAMP0010,03/02/2026,978.63
TXN0053107,CUST002811,CAMP0026,01/02/2024,3606.45
TXN0057660,CUST004825,CAMP0218,2024-03-08,692.81
TXN0044194,CUST009117,CAMP0127,04/29/2023,1467.09
TXN0015315,CUST001015,CAMP0197,2026-03-08,1157.4
TXN0001683,CUST009870,CAMP0207,08/29/2023,337.72
TXN0057453,CUST006812,CAMP0175,13-10-2023,188.7
TXN0053718,CUST003781,CAMP0035,2024-10-17,287.37
TXN0056780,CUST006301,CAMP0015,28-09-2023,180.87
TXN0003975,CUST007920,CAMP0013,2023-12-08,20262.03
TXN0011473,CUST002739,CAMP0132,2024-02-21,719.02
TXN0001996,CUST008121,CAMP0064,31-05-2024,4121.78
TXN0048609,CUST005870,CAMP0196,2023-11-19,536.35
TXN0040659,CUST007659,CAMP0026,2024-08-19,244.61
TXN0015343,CUST009814,CAMP0190,2025-01-28,211.21
TXN0049024,CUST009863,CAMP0127,11-05-2025,418.92
TXN0049010,CUST003996,CAMP0178,31 Dec 2025,1687.36
TXN0033728,CUST003852,CAMP0068,2024-01-14,761.82
TXN0012448,CUST009743,CAMP0071,,458.64
TXN0044203,CUST005761,CAMP0101,02/04/2024,152.98
TXN0030628,CUST009069,CAMP0195,05-12-2024,710.46
TXN0020805,CUST008425,CAMP0161,2026-06-14,₹695.64
TXN0015512,CUST007662,CAMP0056,,3553.28
TXN0020263,CUST001360,CAMP0029,2026-02-15,176.13
TXN0052800,CUST009767,CAMP0013,2024-04-30,2421.01
TXN0046339,CUST001427,CAMP0073,2023-05-01,879.95
TXN0004542,CUST009109,,2024-08-20,509.67
TXN0053306,CUST004180,CAMP0164,2023-11-28,2600.12
TXN0057172,CUST000119,CAMP0127,2023-06-28,155.64
TXN0045862,CUST007781,CAMP0103,2025-11-20,8722.3
TXN0022352,CUST007939,CAMP0155,2024-09-24,₹416.16
TXN0009390,CUST002997,CAMP0017,,722.73
TXN0037415,CUST001708,,16 May 2026,239.79
TXN0057930,CUST003907,CAMP0104,19-09-2025,62.0
TXN0035340,CUST008527,CAMP0120,05-05-2023,783.59
TXN0043641,CUST004236,CAMP0019,2023-03-16,1083.17
TXN0048414,CUST009248,CAMP0037,2023-04-25,3740.01
TXN0003362,CUST002909,CAMP0007,2023-09-24,269.86
TXN0056145,CUST000525,CAMP0177,2023-04-06,1414.75
TXN0038083,CUST000290,,2023-08-03,411.24
TXN0021949,CUST004888,CAMP0070,2023-08-13,564.14
TXN0038311,CUST003437,CAMP0099,2024-05-23,183.84
TXN0006106,CUST004722,CAMP0125,2025-03-08,319.54
TXN0014158,CUST000696,CAMP0006,2024-04-07,4106.15
TXN0023823,CUST007733,CAMP0196,2023-02-15,456.83
TXN0048523,CUST001523,CAMP0196,22-12-2023,275.61
TXN0027095,CUST002285,CAMP0084,2025-07-03,889.3
TXN0021647,CUST003892,CAMP0118,06/10/2023,887.36
TXN0050989,CUST002918,CAMP0074,03/11/2026,920.36
TXN0027730,CUST003113,CAMP0027,2025-06-05,4312.36
TXN0008371,CUST005593,CAMP0052,2023-05-17,238.07
TXN0030900,CUST003386,CAMP0124,2023-12-19,3070.17
TXN0014931,CUST000900,CAMP0187,2026-02-11,9088.28
TXN0050574,CUST007497,CAMP0210,06/30/2024,640.03
TXN0032031,CUST005852,CAMP0047,09/20/2025,1303.3
TXN0007481,CUST005728,CAMP0151,2023-06-23,261.62
TXN0020817,CUST000248,CAMP0129,18-12-2025,823.6
TXN0019102,CUST004879,CAMP0154,2026-01-08,2914.18
TXN0054106,CUST001119,CAMP0154,2024-05-15,1146.38
TXN0003273,CUST008238,CAMP0004,2024-03-16,1188.42
TXN0000410,CUST008670,CAMP0014,2024-08-16,365.89
TXN0032712,CUST007629,CAMP0209,04-07-2023,183.14
TXN0040312,CUST004576,CAMP0075,2025-05-14,1374.94
TXN0055198,CUST009764,CAMP0051,01/14/2024,1360.4
TXN0045391,CUST000258,CAMP0176,05-02-2025,578.45
TXN0037847,CUST003640,CAMP0021,2026-05-04,5106.27
TXN0013134,CUST005898,,2024-12-14,1509.69
TXN0008388,CUST006099,CAMP0037,2025-08-28,501.85
TXN0048879,CUST004477,CAMP0102,2024-07-16,588.79
TXN0052922,CUST007079,CAMP0121,26-09-2024,654.47
TXN0037166,CUST005440,CAMP0074,18-02-2025,398.25
TXN0025854,CUST005526,CAMP0123,01/27/2025,1867.74
TXN0032403,CUST002279,CAMP0095,11/03/2025,1544.73
TXN0044528,CUST008384,CAMP0163,2023-03-14,1243.29
TXN0025745,CUST000488,CAMP0037,08/17/2025,138.05
TXN0049344,CUST006311,CAMP0162,2023-03-25,4439.76
TXN0016766,CUST006041,CAMP0047,2026-01-04,2607.62
TXN0003227,CUST003354,CAMP0176,12/16/2024,283.88
TXN0053259,CUST005328,CAMP0177,11-02-2024,667.95
TXN0022915,CUST000240,CAMP0059,2024-07-22,10448.13
TXN0037329,CUST004012,CAMP0144,06/03/2024,220.9
TXN0018111,CUST004533,CAMP0105,11 Dec 2023,573.66
TXN0030494,CUST008292,CAMP0187,2024-02-26,113.14
TXN0050135,CUST001209,CAMP0201,2023-06-25,8850.01
TXN0031793,CUST009607,CAMP0050,2024-02-23,746.12
TXN0016489,CUST003739,CAMP0172,10-10-2024,788.0
TXN0040727,CUST008646,CAMP0168,2024-09-25,2680.57
TXN0035604,CUST004973,,11/09/2023,505.4
TXN0030314,CUST000177,CAMP0043,15-06-2025,894.69
TXN0026422,CUST002822,CAMP0081,2023-04-18,588.88
TXN0036061,CUST004844,CAMP0071,07/12/2024,3520.04
TXN0026557,CUST005870,CAMP0137,2025-03-01,385.87
TXN0048126,CUST003466,CAMP0126,02 Jun 2023,90.04
TXN0043118,CUST002163,CAMP0005,02-01-2025,458.8
TXN0009309,CUST000181,CAMP0087,2025-08-31,247.55
TXN0032907,CUST004806,CAMP0048,03/05/2025,₹318.27
TXN0001574,CUST004843,CAMP0027,26-03-2026,657.01
TXN0027302,CUST000734,CAMP0191,2025-04-27,411.46
TXN0001721,CUST009726,CAMP0087,2024-04-09,4296.33
TXN0051265,CUST002942,CAMP0208,06/25/2024,512.69
TXN0033530,CUST009502,CAMP0149,2024-01-12,1145.59
TXN0033131,CUST002486,CAMP0068,2023-04-08,2083.56
TXN0041746,CUST009180,,18 Jul 2025,856.11
TXN0016209,CUST008210,CAMP0026,06/18/2025,320.87
TXN0028407,CUST004841,CAMP0052,2023-09-09,818.24
TXN0013964,CUST008957,CAMP0191,2024-10-16,856.59
TXN0054129,CUST003045,CAMP0168,03-12-2023,281.05
TXN0033952,CUST008324,CAMP0011,03/25/2023,591.83
TXN0054444,CUST007981,CAMP0199,23-11-2024,₹989.14
TXN0035237,CUST008911,CAMP0039,2025-10-16,289.71
TXN0038353,CUST006634,CAMP0184,,87.42
TXN0004471,CUST007107,CAMP0136,01 May 2024,187.55
TXN0036332,CUST006626,CAMP0141,2023-07-10,219.45
TXN0043242,CUST008656,CAMP0111,2026-03-11,179.5
TXN0010539,CUST007713,CAMP0057,2025-08-13,128.46
TXN0031640,CUST004965,CAMP0104,2023-03-11,479.8
TXN0015682,CUST003769,CAMP0041,2025-12-17,₹841.74
TXN0036300,CUST002007,,03/04/2023,270.95
TXN0037955,CUST001100,CAMP0214,2025-10-08,4383.48
TXN0037004,CUST006023,CAMP0212,2025-04-13,211.66
TXN0012014,CUST005412,CAMP0194,03-10-2025,₹214.47
TXN0006021,CUST006935,CAMP0218,2023-10-27,65.02
TXN0009880,CUST008642,,05-07-2023,3793.37
TXN0017763,CUST002321,CAMP0015,2026-07-02,1550.4
TXN0007580,CUST005619,CAMP0047,2026-03-21,418.61
TXN0023994,CUST007616,CAMP0110,07-09-2025,378.99
TXN0015304,CUST005088,CAMP0089,06/12/2025,407.39
TXN0045750,CUST005741,CAMP0160,2024-07-24,590.1
TXN0022901,CUST006415,CAMP0167,11/10/2025,142.2
TXN0011600,CUST006987,CAMP0202,02/02/2026,1228.57
TXN0000622,CUST004695,CAMP0146,01/03/2023,1498.73
TXN0006284,CUST006007,CAMP0197,2026-04-09,232.11
TXN0050254,CUST002243,CAMP0106,12-03-2023,₹783.50
TXN0046175,CUST006564,CAMP0193,2026-03-24,651.12
TXN0026097,CUST004188,CAMP0150,2023-07-03,1567.12
TXN0028217,CUST008656,,24-12-2025,"₹1,004.64"
TXN0007755,CUST007841,CAMP0182,31 Aug 2025,"₹1,718.03"
TXN0053012,CUST007463,CAMP0202,2026-05-23,₹710.78
TXN0038569,CUST002395,CAMP0092,2024-01-01,4425.98
TXN0040166,CUST003785,CAMP0025,2024-05-06,413.54
TXN0055673,CUST009537,CAMP0155,2024-03-23,571.51
TXN0035775,CUST001690,CAMP0095,2025-05-03,414.63
TXN0035288,CUST002198,CAMP0172,2024-05-05,502.4
TXN0007072,CUST008321,CAMP0196,2025-05-29,1766.98
TXN0028860,CUST000284,CAMP0164,2025-05-02,721.31
TXN0021093,CUST002130,CAMP0022,2025-05-06,277.09
TXN0038990,CUST004676,,2023-11-11,598.46
TXN0033953,CUST008430,CAMP0039,2025-09-19,1827.08
TXN0010992,CUST003038,CAMP0152,2025-02-19,1114.29
TXN0026446,CUST000099,CAMP0105,2026-05-05,661.48
TXN0049651,CUST007809,CAMP0175,2023-10-09,507.6
TXN0044353,CUST004830,,10/20/2025,766.94
TXN0042528,CUST007532,CAMP0191,02-10-2024,3862.31
TXN0006513,CUST002608,CAMP0205,2023-04-27,555.81
TXN0030952,CUST009094,CAMP0134,24 Feb 2024,574.03
TXN0025569,CUST007913,CAMP0064,2023-07-15,6224.95
TXN0047076,CUST000640,CAMP0094,20-05-2026,9507.48
TXN0047285,CUST003160,CAMP0085,2024-09-07,783.11
TXN0050388,CUST007962,CAMP0119,2025-03-13,129.58
TXN0026071,CUST005520,CAMP0116,28-12-2024,1489.08
TXN0015920,CUST009932,CAMP0133,2023-04-29,3668.69
TXN0035908,CUST001993,CAMP0193,12-07-2026,785.64
TXN0018730,CUST001018,CAMP0097,2026-01-25,204.9
TXN0026507,CUST009454,CAMP0123,2025-06-12,1404.91
TXN0053965,CUST001812,CAMP0158,2024-08-08,347.76
TXN0004648,CUST002266,,02/15/2026,458.59
TXN0001595,CUST006891,CAMP0022,11/12/2023,1015.89
TXN0038381,CUST005534,CAMP0114,2025-02-07,862.4
TXN0022866,CUST003527,CAMP0076,2023-04-16,1655.23
TXN0043429,CUST000655,CAMP0114,16-03-2024,3651.01
TXN0017215,CUST004891,CAMP0188,2025-04-17,2144.49
TXN0052515,CUST004764,CAMP0196,2025-04-06,2455.19
TXN0003526,CUST004593,CAMP0043,2024-05-25,650.86
TXN0005827,CUST001447,CAMP0095,2023-02-19,832.09
TXN0045341,CUST007568,CAMP0179,2025-07-16,206.41
TXN0036557,CUST009315,CAMP0129,01/29/2026,236.74
TXN0028951,CUST001092,CAMP0089,2023-07-06,308.6
TXN0053813,CUST006933,CAMP0013,2024-02-13,"₹1,600.87"
TXN0005643,CUST000344,CAMP0120,2025-10-14,₹678.98
TXN0054764,CUST002244,CAMP0180,2025-10-03,30.09
TXN0010049,CUST009380,CAMP0050,,995.83
TXN0023113,CUST007336,CAMP0151,2024-09-23,1772.43
TXN0008699,CUST004908,CAMP0053,07-08-2025,₹641.43
TXN0003619,CUST004913,CAMP0022,2024-01-12,₹134.68
TXN0006028,CUST001023,CAMP0079,21 May 2024,"₹2,360.46"
TXN0049291,CUST004980,,2024-12-23,625.1
TXN0034518,CUST008305,,02-05-2024,359.46
TXN0033955,CUST004379,CAMP0140,2024-04-04,"₹4,008.70"
TXN0020555,CUST006936,CAMP0165,30 Sep 2024,206.53
TXN0048241,CUST004329,CAMP0088,2026-04-16,218.33
TXN0009984,CUST002023,CAMP0085,25-05-2026,260.56
TXN0027225,CUST005248,CAMP0061,2025-08-07,878.03
TXN0017882,CUST000730,,2024-12-07,246.34
TXN0042927,CUST006462,CAMP0059,10-05-2025,1082.13
TXN0033920,CUST002128,CAMP0066,2023-07-20,7078.66
TXN0033498,CUST007123,CAMP0096,2024-11-24,283.78
TXN0022971,CUST002385,CAMP0081,2025-09-12,1201.41
TXN0007273,CUST007966,CAMP0029,01/12/2024,7711.18
TXN0056397,CUST006533,CAMP0067,2024-07-08,"₹1,186.59"
TXN0026292,CUST009849,CAMP0105,18 Nov 2023,1204.04
TXN0001312,CUST006979,CAMP0132,2023-03-20,1360.46
TXN0015882,CUST009130,CAMP0014,02-02-2025,303.52
TXN0047537,CUST008422,CAMP0122,14-08-2025,183.37
TXN0055738,CUST006554,CAMP0194,2024-01-23,1310.07
TXN0014850,CUST002879,CAMP0061,02 May 2026,1048.02
TXN0042150,CUST002512,CAMP0066,2023-01-12,2334.42
TXN0033142,CUST000309,CAMP0167,24-11-2024,2902.1
TXN0051060,CUST009981,CAMP0211,11-05-2026,1253.1
TXN0051640,CUST002760,CAMP0033,2025-01-31,3564.81
TXN0054095,CUST004707,CAMP0085,2026-05-18,2998.07
TXN0026764,CUST000388,CAMP0156,2024-07-23,11146.2
TXN0030147,CUST009234,CAMP0205,2024-03-24,204.05
TXN0010475,CUST001200,CAMP0013,25-09-2023,642.78
TXN0050073,CUST003724,CAMP0205,2023-12-01,66.52
TXN0003494,CUST000330,CAMP0134,2026-06-02,1359.97
TXN0033353,CUST009370,CAMP0185,10/14/2024,522.24
TXN0045761,CUST009943,CAMP0167,,316.62
TXN0010499,CUST005415,CAMP0108,2024-08-07,779.96
TXN0011689,CUST004955,CAMP0012,05/10/2025,₹591.14
TXN0023305,CUST004330,CAMP0132,2025-11-17,957.58
TXN0029754,CUST000230,CAMP0112,05/12/2026,397.97
TXN0016027,CUST003367,CAMP0104,2025-03-08,338.16
TXN0039802,CUST000943,CAMP0059,03/02/2025,1175.44
TXN0003150,CUST000288,CAMP0046,06-01-2026,713.98
TXN0002511,CUST006532,CAMP0055,23 Nov 2024,1105.43
TXN0047941,CUST004111,CAMP0206,2026-03-03,422.42
TXN0006673,CUST009752,CAMP0194,13-08-2023,₹679.68
TXN0042735,CUST008175,CAMP0102,05/05/2025,775.68
TXN0035189,CUST006246,CAMP0005,2024-07-07,1388.59
TXN0045412,CUST005706,CAMP0015,2023-12-01,2321.71
TXN0031206,CUST000348,CAMP0208,2025-05-18,2333.38
TXN0014768,CUST008372,CAMP0015,24-03-2026,329.95
TXN0049964,CUST000892,,2026-04-06,266.06
TXN0047408,CUST005584,CAMP0025,2023-05-19,88.9
TXN0009857,CUST001839,CAMP0203,2025-01-22,304.26
TXN0047011,CUST005367,CAMP0081,07/23/2023,971.08
TXN0016572,CUST005260,CAMP0103,2026-05-07,1234.48
TXN0049434,CUST004378,,01-12-2024,585.2
TXN0036247,CUST005525,CAMP0131,2023-07-16,567.65
TXN0038111,CUST003162,CAMP0146,2024-08-16,214.1
TXN0014947,CUST004628,,11/25/2024,353.79
TXN0017349,CUST004661,CAMP0093,2024-08-01,5292.88
TXN0007681,CUST000645,CAMP0201,2023-03-15,100.26
TXN0051176,CUST003671,CAMP0128,2024-08-02,369.63
TXN0020938,CUST003672,CAMP0185,,165.53
TXN0021442,CUST001120,CAMP0034,2025-01-14,867.38
TXN0021041,CUST009395,CAMP0031,2023-01-16,348.98
TXN0021792,CUST000417,CAMP0202,22 Jun 2023,547.52
TXN0026823,CUST003217,CAMP0204,2024-02-11,328.57
TXN0054578,CUST007719,CAMP0109,04-04-2026,2434.82
TXN0028761,CUST004557,CAMP0217,08/07/2024,832.64
TXN0038418,CUST006169,CAMP0139,20-03-2025,3661.27
TXN0029661,CUST002880,CAMP0193,,395.39
TXN0048427,CUST007116,CAMP0138,16 Jul 2026,11.21
TXN0031412,CUST000227,,2023-04-30,656.04
TXN0049835,CUST002718,CAMP0086,,1229.0
TXN0046453,CUST006445,CAMP0214,03 Jun 2024,4438.08
TXN0040332,CUST001429,CAMP0001,2025-10-22,615.02
TXN0032122,CUST005880,CAMP0031,2023-08-01,2740.77
TXN0030160,CUST003075,,2023-09-03,781.14
TXN0049513,CUST005884,CAMP0067,22 Feb 2026,248.44
TXN0021379,CUST006462,CAMP0191,19 Oct 2024,157.11
TXN0055411,CUST008895,CAMP0044,,3967.12
TXN0032863,CUST008250,,2023-06-19,1002.74
TXN0018910,CUST001876,CAMP0031,08/29/2025,46.81
TXN0051857,CUST000539,CAMP0171,27 Jan 2026,916.68
TXN0044263,CUST005831,CAMP0123,2024-10-22,623.4
TXN0028638,CUST006568,CAMP0149,2025-09-23,1078.07
TXN0034813,CUST000672,CAMP0138,2026-06-01,523.43
TXN0006917,CUST001602,CAMP0065,,4093.11
TXN0023852,CUST005097,CAMP0011,2023-01-29,1446.92
TXN0031718,CUST000213,CAMP0215,01 Mar 2025,32.19
TXN0011259,CUST000644,CAMP0139,05-07-2023,1748.33
TXN0045043,CUST002977,CAMP0140,2025-04-23,615.41
TXN0054934,CUST008444,CAMP0101,,3008.76
TXN0010662,CUST000561,,2025-07-03,336.42
TXN0026173,CUST001738,CAMP0201,2023-10-16,953.83
TXN0029332,CUST008154,CAMP0047,2023-06-19,395.75
TXN0001113,CUST005469,CAMP0050,10/31/2024,580.67
TXN0021844,CUST001708,CAMP0012,28-09-2024,258.16
TXN0002879,CUST007201,CAMP0032,2023-11-03,1856.26
TXN0036785,CUST001036,CAMP0155,2023-04-26,158.18
TXN0046878,CUST002775,CAMP0102,06/12/2023,293.59
TXN0005642,CUST007424,CAMP0089,15-09-2025,520.77
TXN0014304,CUST007986,CAMP0104,2023-07-18,₹134.94
TXN0035980,CUST009103,CAMP0199,08/26/2024,311.51
TXN0002976,CUST003843,CAMP0168,01 May 2025,230.22
TXN0042250,CUST005687,,22 Nov 2023,388.74
TXN0045760,CUST002612,CAMP0096,2025-06-29,341.52
TXN0011413,CUST007036,CAMP0056,2026-01-17,307.15
TXN0027936,CUST001507,CAMP0171,,696.67
TXN0038659,CUST003991,CAMP0170,2026-01-15,22569.08
TXN0037169,CUST003096,,2025-05-25,1402.69
TXN0017990,CUST005222,CAMP0141,2025-10-07,133.38
TXN0033128,CUST009096,CAMP0082,2024-02-01,947.59
TXN0017864,CUST002588,CAMP0215,22-11-2024,207.93
TXN0035373,CUST006705,CAMP0129,2023-03-23,160.42
TXN0016294,CUST004377,CAMP0005,2025-09-09,1077.1
TXN0047922,CUST000682,CAMP0102,2026-01-16,303.15
TXN0045569,CUST007713,CAMP0142,13-09-2025,130.76
TXN0014570,CUST006798,CAMP0117,07-02-2023,776.39
TXN0042243,CUST003061,CAMP0055,19-07-2024,12208.21
TXN0025605,CUST004872,CAMP0005,2025-06-14,179.15
TXN0019894,CUST004947,CAMP0136,20 Feb 2023,1403.1
TXN0014157,CUST004656,CAMP0134,2025-03-29,1244.36
TXN0057859,CUST009863,CAMP0162,23-04-2025,682.87
TXN0050681,CUST009124,,07-10-2023,967.93
TXN0043693,CUST007936,CAMP0034,2025-10-27,626.28
TXN0030521,CUST007628,CAMP0070,02/24/2023,139.65
TXN0001065,CUST004685,CAMP0135,2024-06-27,2334.44
TXN0042889,CUST001914,CAMP0067,11/19/2024,328.5
TXN0005566,CUST000572,CAMP0094,06-08-2023,"₹3,944.86"
TXN0000498,CUST004157,CAMP0047,19 Mar 2026,485.37
TXN0041045,CUST004424,CAMP0088,26-05-2025,382.2
TXN0005347,CUST007130,CAMP0189,2023-11-22,"₹12,244.85"
TXN0031986,CUST004027,,2026-05-14,617.08
TXN0055206,CUST009701,CAMP0077,17-11-2024,365.05
TXN0031559,CUST007075,CAMP0181,16-01-2023,462.2
